Mod:Item:MetaData, Localized Name
extraplanets:tier3_space_suit_boots, 三阶太空服靴子
extraplanets:tier3_space_suit_gravity_boots, 三阶太空服重力靴子
extraplanets:tier4_space_suit_helmet, 四阶太空服头盔
extraplanets:tier4_space_suit_chest, 四阶太空服胸甲
extraplanets:tier4_space_suit_jetpack_chest, 四阶太空服喷气背包胸甲
extraplanets:tier4_space_suit_legings, 四阶太空服护腿
extraplanets:tier4_space_suit_boots, 四阶太空服靴子
extraplanets:tier4_space_suit_gravity_boots, 四阶太空服重力靴子
extraplanets:mercury_battery, 汞电池
extraplanets:compressed_mercury:0, 致密汞板
extraplanets:ingot_mercury:0, 汞锭
extraplanets:item_tier4_rocket:0, 四阶火箭
extraplanets:item_tier4_rocket:1, 四阶火箭
extraplanets:item_tier4_rocket:2, 四阶火箭
extraplanets:item_tier4_rocket:3, 四阶火箭
extraplanets:item_tier4_rocket:4, 四阶火箭
extraplanets:schematic_tier4:0, NASA 工程图
extraplanets:nose_cone_tier4:0, 四阶鼻锥
extraplanets:tier4_items:0, 四阶火箭引擎
extraplanets:tier4_items:1, 四阶助推器
extraplanets:tier4_items:2, 四阶火箭尾翼
extraplanets:tier4_items:3, 重装防护板
extraplanets:tier4_items:4, 致密碳板
extraplanets:tier4_items:5, 碳锭
extraplanets:tier4_items:6, 钻石碎片
extraplanets:t4key:0, 四阶宝箱钥匙
extraplanets:ingot_uranium:0, 铀
extraplanets:item_tier5_rocket:0, 五阶火箭
extraplanets:item_tier5_rocket:1, 五阶火箭
extraplanets:item_tier5_rocket:2, 五阶火箭
extraplanets:item_tier5_rocket:3, 五阶火箭
extraplanets:item_tier5_rocket:4, 五阶火箭
extraplanets:schematic_tier5:0, NASA 工程图
extraplanets:nose_cone_tier5:0, 五阶鼻锥
extraplanets:tier5_items:0, 五阶火箭引擎
extraplanets:tier5_items:1, 五阶助推器
extraplanets:tier5_items:2, 五阶火箭尾翼
extraplanets:tier5_items:3, 重装防护板
extraplanets:tier5_items:4, 致密钯板
extraplanets:tier5_items:5, 钯锭
extraplanets:tier5_items:6, 致密镍板
extraplanets:tier5_items:7, 镍锭
extraplanets:tier5_items:8, 红色宝石
extraplanets:tier5_items:9, 粉尘
extraplanets:tier5_items:10, 灰烬碎片
extraplanets:tier5_items:11, 火山岩锭碎片
extraplanets:tier5_items:12, 火山岩锭
extraplanets:t5key:0, 五阶宝箱钥匙
extraplanets:nickel_battery, 镍电池
extraplanets:item_tier6_rocket:0, 六阶火箭
extraplanets:item_tier6_rocket:1, 六阶火箭
extraplanets:item_tier6_rocket:2, 六阶火箭
extraplanets:item_tier6_rocket:3, 六阶火箭
extraplanets:item_tier6_rocket:4, 六阶火箭
extraplanets:schematic_tier6:0, NASA 工程图
extraplanets:nose_cone_tier6:0, 六阶鼻锥
extraplanets:tier6_items:0, 六阶火箭引擎
extraplanets:tier6_items:1, 六阶助推器
extraplanets:tier6_items:2, 六阶火箭尾翼
extraplanets:tier6_items:3, 重装防护板
extraplanets:tier6_items:4, 致密镁板
extraplanets:tier6_items:5, 镁锭
extraplanets:t6key:0, 六阶宝箱钥匙
extraplanets:item_tier7_rocket:0, 七阶火箭
extraplanets:item_tier7_rocket:1, 七阶火箭
extraplanets:item_tier7_rocket:2, 七阶火箭
extraplanets:item_tier7_rocket:3, 七阶火箭
extraplanets:item_tier7_rocket:4, 七阶火箭
extraplanets:schematic_tier7:0, NASA 工程图
extraplanets:nose_cone_tier7:0, 七阶鼻锥
extraplanets:tier7_items:0, 七阶火箭引擎
extraplanets:tier7_items:1, 七阶助推器
extraplanets:tier7_items:2, 七阶火箭尾翼
extraplanets:tier7_items:3, 重装防护板
extraplanets:tier7_items:4, 致密水晶板
extraplanets:tier7_items:5, 水晶锭
extraplanets:tier7_items:6, 强化致密水晶板
extraplanets:tier7_items:7, 白色宝石
extraplanets:t7key:0, 七阶宝箱钥匙
extraplanets:item_tier8_rocket:0, 八阶火箭
extraplanets:item_tier8_rocket:1, 八阶火箭
extraplanets:item_tier8_rocket:2, 八阶火箭
extraplanets:item_tier8_rocket:3, 八阶火箭
extraplanets:item_tier8_rocket:4, 八阶火箭
extraplanets:schematic_tier8:0, NASA 工程图
extraplanets:nose_cone_tier8:0, 八阶鼻锥
extraplanets:tier8_items:0, 八阶火箭引擎
extraplanets:tier8_items:1, 八阶助推器
extraplanets:tier8_items:2, 八阶火箭尾翼
extraplanets:tier8_items:3, 重装防护板
extraplanets:tier8_items:4, 致密锌板
extraplanets:tier8_items:5, 锌锭
extraplanets:tier8_items:6, 蓝色宝石
extraplanets:t8key:0, 八阶宝箱钥匙
extraplanets:zinc_battery, 锌电池
extraplanets:item_tier9_rocket:0, 九阶火箭
extraplanets:item_tier9_rocket:1, 九阶火箭
extraplanets:item_tier9_rocket:2, 九阶火箭
extraplanets:item_tier9_rocket:3, 九阶火箭
extraplanets:item_tier9_rocket:4, 九阶火箭
extraplanets:schematic_tier9:0, NASA 工程图
extraplanets:nose_cone_tier9:0, 九阶鼻锥
extraplanets:tier9_items:0, 九阶火箭引擎
extraplanets:tier9_items:1, 九阶助推器
extraplanets:tier9_items:2, 九阶火箭尾翼
extraplanets:tier9_items:3, 重装防护板
extraplanets:tier9_items:4, 致密钨板
extraplanets:tier9_items:5, 钨锭
extraplanets:t9key:0, 九阶宝箱钥匙
extraplanets:item_tier10_rocket:0, 十阶火箭
extraplanets:item_tier10_rocket:1, 十阶火箭
extraplanets:item_tier10_rocket:2, 十阶火箭
extraplanets:item_tier10_rocket:3, 十阶火箭
extraplanets:item_tier10_rocket:4, 十阶火箭
extraplanets:schematic_tier10:0, NASA 工程图
extraplanets:nose_cone_tier10:0, 十阶鼻锥
extraplanets:tier10_items:0, 十阶火箭引擎
extraplanets:tier10_items:1, 十阶助推器
extraplanets:tier10_items:2, 十阶火箭尾翼
extraplanets:tier10_items:3, 重装防护板
extraplanets:tier10_items:4, 致密玄铁板
extraplanets:tier10_items:5, 玄铁锭
extraplanets:t10key:0, 十阶宝箱钥匙
extraplanets:schematic_tier10_electric_rocket:0, NASA 工程图
extraplanets:tier11_items:0, 蓝色钻石
extraplanets:tier11_items:1, 红色钻石
extraplanets:tier11_items:2, 紫色钻石
extraplanets:tier11_items:3, 黄色钻石
extraplanets:tier11_items:4, 绿色钻石
extraplanets:tier11_items:5, 铂锭
extraplanets:tier11_items:6, 致密铂板
extraplanets:tier11_items:7, 蓝色木棍
extraplanets:tier11_items:8, 红色木棍
extraplanets:tier11_items:9, 紫色木棍
extraplanets:tier11_items:10, 黄色木棍
extraplanets:tier11_items:11, 绿色木棍
extraplanets:tier11_items:12, 棕色木棍
extraplanets:apple_diamond:0, 钻石苹果
extraplanets:apple_diamond:1, 钻石苹果
extraplanets:apple_iron:0, 铁苹果
extraplanets:apple_iron:1, 铁苹果
extraplanets:thermal_cloth:0, 三阶热防护布料
extraplanets:thermal_cloth:1, 四阶热防护布料
extraplanets:thermal_cloth:2, 五阶热防护布料
extraplanets:tier3_thermal_padding:0, 三阶热防护头盔
extraplanets:tier3_thermal_padding:1, 三阶热防护胸甲
extraplanets:tier3_thermal_padding:2, 三阶热防护护腿
extraplanets:tier3_thermal_padding:3, 三阶热防护靴子
extraplanets:tier4_thermal_padding:0, 四阶热防护头盔
extraplanets:tier4_thermal_padding:1, 四阶热防护胸甲
extraplanets:tier4_thermal_padding:2, 四阶热防护护腿
extraplanets:tier4_thermal_padding:3, 四阶热防护靴子
extraplanets:tier5_thermal_padding:0, 五阶热防护头盔
extraplanets:tier5_thermal_padding:1, 五阶热防护胸甲
extraplanets:tier5_thermal_padding:2, 五阶热防护护腿
extraplanets:tier5_thermal_padding:3, 五阶热防护靴子
extraplanets:advanced_battery, 高级电池
extraplanets:ultimate_battery, 终极电池
extraplanets:massive_battery, 究极电池
extraplanets:oxygen_tank_very_heavy_full, 超重型氧气罐
extraplanets:oxygen_tank_extremely_heavy_full, 极重型氧气罐
extraplanets:tier1_pressure_layer:0, 一阶抗压层
extraplanets:tier2_pressure_layer:0, 二阶抗压层
extraplanets:tier3_pressure_layer:0, 三阶抗压层
extraplanets:tier4_pressure_layer:0, 四阶抗压层
extraplanets:tier1_radiation_layer:0, 一阶防辐射层
extraplanets:tier2_radiation_layer:0, 二阶防辐射层
extraplanets:tier3_radiation_layer:0, 三阶防辐射层
extraplanets:tier4_radiation_layer:0, 四阶防辐射层
extraplanets:tier1_armor_layer:0, 一阶装甲层
extraplanets:tier2_armor_layer:0, 二阶装甲层
extraplanets:tier3_armor_layer:0, 三阶装甲层
extraplanets:tier4_armor_layer:0, 四阶装甲层
extraplanets:tier1_un_prepared_space_suit_helmet:0, 一阶未完成太空服头盔
extraplanets:tier1_un_prepared_space_suit_chest:0, 一阶未完成太空服胸甲
extraplanets:tier1_un_prepared_space_suit_legings:0, 一阶未完成太空服护腿
extraplanets:tier1_un_prepared_space_suit_boots:0, 一阶未完成太空服靴子
extraplanets:tier2_un_prepared_space_suit_helmet:0, 二阶未完成太空服头盔
extraplanets:tier2_un_prepared_space_suit_chest:0, 二阶未完成太空服胸甲
extraplanets:tier2_un_prepared_space_suit_legings:0, 二阶未完成太空服护腿
extraplanets:tier2_un_prepared_space_suit_boots:0, 二阶未完成太空服靴子
extraplanets:tier3_un_prepared_space_suit_helmet:0, 三阶未完成太空服头盔
extraplanets:tier3_un_prepared_space_suit_chest:0, 三阶未完成太空服胸甲
extraplanets:tier3_un_prepared_space_suit_legings:0, 三阶未完成太空服护腿
extraplanets:tier3_un_prepared_space_suit_boots:0, 三阶未完成太空服靴子
extraplanets:tier4_un_prepared_space_suit_helmet:0, 四阶未完成太空服头盔
extraplanets:tier4_un_prepared_space_suit_chest:0, 四阶未完成太空服胸甲
extraplanets:tier4_un_prepared_space_suit_legings:0, 四阶未完成太空服护腿
extraplanets:tier4_un_prepared_space_suit_boots:0, 四阶未完成太空服靴子
extraplanets:enviro_emergency_kit, Environment Emergency Kit
extraplanets:module_items:0, 无摔落伤害模块
extraplanets:module_items:1, 氧气控制器
extraplanets:module_items:2, 太空齿轮控制器
extraplanets:iodide_salt:0, 碘盐
extraplanets:potassium_iodide:0, 碘化钾
extraplanets:potassium:0, 钾
extraplanets:potash_shards:0, 草木灰碎片
extraplanets:anti_radiation:0, 防辐射药剂
extraplanets:mars_rover, 火星漫游车
extraplanets:schematic_mars_rover, NASA 工程图
extraplanets:venus_rover, 金星漫游车
extraplanets:schematic_venus_rover, NASA 工程图
extraplanets:electric_parts:0, 一阶电池
extraplanets:electric_parts:1, 二阶电池
extraplanets:electric_parts:2, 一阶轮子
extraplanets:electric_parts:3, 二阶轮子
extraplanets:canned_food:0, 罐头食品
extraplanets:canned_food:1, 罐头食品
extraplanets:canned_food:2, 罐头食品
extraplanets:canned_food:3, 罐头食品
extraplanets:wafer:0, 钻石晶圆
extraplanets:wafer:1, 碳晶圆
extraplanets:wafer:2, 钛晶圆
extraplanets:wafer:3, 红色宝石晶圆
extraplanets:wafer:4, 蓝色宝石晶圆
extraplanets:wafer:5, 白色宝石晶圆
extraplanets:ingot_lead:0, 铅锭
extraplanets:cloth:0, 布条
extraplanets:tools:0, 巨锤
extraplanets:tools:1, 砂轮
extraplanets:tools:2, 线网
extraplanets:tools:3, 过滤器
extraplanets:gravity_controller:0, 重力控制器
extraplanets:tier1_kit:0, 一阶全套工具箱
extraplanets:tier1_kit:1, 一阶基础工具箱
extraplanets:tier1_kit:2, 一阶全套工具箱（无氧气设备）
extraplanets:tier1_kit:3, 一阶全套工具箱（无热防护套装）
extraplanets:tier1_kit:4, 一阶氧气设备工具箱
extraplanets:tier1_kit:5, 一阶热防护套装工具箱
extraplanets:tier2_kit:0, 二阶全套工具箱
extraplanets:tier2_kit:1, 二阶基础工具箱
extraplanets:tier2_kit:2, 二阶全套工具箱（无氧气设备）
extraplanets:tier2_kit:3, 二阶全套工具箱（无热防护套装）
extraplanets:tier2_kit:4, 二阶氧气设备工具箱
extraplanets:tier2_kit:5, 二阶热防护套装工具箱
extraplanets:tier3_kit:0, 三阶全套工具箱
extraplanets:tier3_kit:1, 三阶基础工具箱
extraplanets:tier3_kit:2, 三阶全套工具箱（无氧气设备）
extraplanets:tier3_kit:3, 三阶全套工具箱（无热防护套装）
extraplanets:tier3_kit:4, 三阶氧气设备工具箱
extraplanets:tier3_kit:5, 三阶热防护套装工具箱
extraplanets:tier4_kit:0, 四阶全套工具箱
extraplanets:tier4_kit:1, 四阶基础工具箱
extraplanets:tier4_kit:2, 四阶全套工具箱（无氧气设备）
extraplanets:tier4_kit:3, 四阶全套工具箱（无热防护套装）
extraplanets:tier4_kit:4, 四阶氧气设备工具箱
extraplanets:tier4_kit:5, 四阶热防护套装工具箱
extraplanets:tier5_kit:0, 五阶全套工具箱
extraplanets:tier5_kit:1, 五阶基础工具箱
extraplanets:tier5_kit:2, 五阶全套工具箱（无氧气设备）
extraplanets:tier5_kit:3, 五阶全套工具箱（无热防护套装）
extraplanets:tier5_kit:4, 五阶氧气设备工具箱
extraplanets:tier5_kit:5, 五阶热防护套装工具箱
extraplanets:item_tier10_electric_rocket:0, 十阶电力火箭
extraplanets:item_tier10_electric_rocket:1, 十阶电力火箭
extraplanets:item_tier10_electric_rocket:2, 十阶电力火箭
extraplanets:item_tier10_electric_rocket:3, 十阶电力火箭
extraplanets:item_tier10_electric_rocket:4, 十阶电力火箭
extraplanets:geiger_counter:0, 盖氏计量器
extraplanets:white_sugar_cane_item, 白色甘蔗
extraplanets:chocolate_bar, 巧克力棒
extraplanets:caramel_bar, 焦糖棒
extraplanets:oxygen_tank_light_full_black, 轻型氧气罐
extraplanets:oxygen_tank_light_full_red, 轻型氧气罐
extraplanets:oxygen_tank_light_full_green, 轻型氧气罐
extraplanets:oxygen_tank_light_full_brown, 轻型氧气罐
extraplanets:oxygen_tank_light_full_blue, 轻型氧气罐
extraplanets:oxygen_tank_light_full_purple, 轻型氧气罐
extraplanets:oxygen_tank_light_full_cyan, 轻型氧气罐
extraplanets:oxygen_tank_light_full_light_gray, 轻型氧气罐
extraplanets:oxygen_tank_light_full_gray, 轻型氧气罐
extraplanets:oxygen_tank_light_full_pink, 轻型氧气罐
extraplanets:oxygen_tank_light_full_yellow, 轻型氧气罐
extraplanets:oxygen_tank_light_full_light_blue, 轻型氧气罐
extraplanets:oxygen_tank_light_full_magenta, 轻型氧气罐
extraplanets:oxygen_tank_light_full_orange, 轻型氧气罐
extraplanets:oxygen_tank_light_full_white, 轻型氧气罐
extraplanets:oxygen_tank_med_full_black, 中型氧气罐
extraplanets:oxygen_tank_med_full_red, 中型氧气罐
extraplanets:oxygen_tank_med_full_green, 中型氧气罐
extraplanets:oxygen_tank_med_full_brown, 中型氧气罐
extraplanets:oxygen_tank_med_full_blue, 中型氧气罐
extraplanets:oxygen_tank_med_full_purple, 中型氧气罐
extraplanets:oxygen_tank_med_full_cyan, 中型氧气罐
extraplanets:oxygen_tank_med_full_light_gray, 中型氧气罐
extraplanets:oxygen_tank_med_full_gray, 中型氧气罐
extraplanets:oxygen_tank_med_full_pink, 中型氧气罐
extraplanets:oxygen_tank_med_full_yellow, 中型氧气罐
extraplanets:oxygen_tank_med_full_light_blue, 中型氧气罐
extraplanets:oxygen_tank_med_full_magenta, 中型氧气罐
extraplanets:oxygen_tank_med_full_lime, 中型氧气罐
extraplanets:oxygen_tank_med_full_white, 中型氧气罐
extraplanets:oxygen_tank_heavy_full_black, 重型氧气罐
extraplanets:oxygen_tank_heavy_full_lime, 重型氧气罐
extraplanets:oxygen_tank_heavy_full_green, 重型氧气罐
extraplanets:oxygen_tank_heavy_full_brown, 重型氧气罐
extraplanets:oxygen_tank_heavy_full_blue, 重型氧气罐
extraplanets:oxygen_tank_heavy_full_purple, 重型氧气罐
extraplanets:oxygen_tank_heavy_full_cyan, 重型氧气罐
extraplanets:oxygen_tank_heavy_full_light_gray, 重型氧气罐
extraplanets:oxygen_tank_heavy_full_gray, 重型氧气罐
extraplanets:oxygen_tank_heavy_full_pink, 重型氧气罐
extraplanets:oxygen_tank_heavy_full_yellow, 重型氧气罐
extraplanets:oxygen_tank_heavy_full_light_blue, 重型氧气罐
extraplanets:oxygen_tank_heavy_full_magenta, 重型氧气罐
extraplanets:oxygen_tank_heavy_full_orange, 重型氧气罐
extraplanets:oxygen_tank_heavy_full_white, 重型氧气罐
appliedenergistics2:quartz_ore, 赛特斯石英矿石
appliedenergistics2:charged_quartz_ore, 充能赛特斯石英矿石
appliedenergistics2:matrix_frame, 矩阵框架
appliedenergistics2:quartz_block, 赛特斯石英块
appliedenergistics2:quartz_pillar, 竖纹赛特斯石英块
appliedenergistics2:chiseled_quartz_block, 錾制赛特斯石英块
appliedenergistics2:quartz_glass, 石英玻璃
appliedenergistics2:quartz_vibrant_glass, 聚能石英玻璃
appliedenergistics2:quartz_fixture, 充能石英火把
appliedenergistics2:fluix_block, 福鲁伊克斯块
appliedenergistics2:sky_stone_block, 陨石
appliedenergistics2:smooth_sky_stone_block, 陨石块
appliedenergistics2:sky_stone_brick, 陨石石砖
appliedenergistics2:sky_stone_small_brick, 陨石砖块
appliedenergistics2:sky_stone_chest, 陨石箱子
appliedenergistics2:smooth_sky_stone_chest, 陨石块箱子
appliedenergistics2:sky_compass, 陨石罗盘
appliedenergistics2:grindstone, 石英磨具
appliedenergistics2:crank, 木质曲柄
appliedenergistics2:inscriber, 压印器
appliedenergistics2:wireless_access_point, ME无线访问点
appliedenergistics2:charger, 充能器
appliedenergistics2:tiny_tnt, 迷你TNT
appliedenergistics2:security_station, ME安全终端
appliedenergistics2:quantum_ring, ME量子环
appliedenergistics2:quantum_link, ME量子链接仓
appliedenergistics2:spatial_pylon, 空间塔
appliedenergistics2:spatial_io_port, 空间IO端口
appliedenergistics2:controller, ME控制器
appliedenergistics2:drive, ME驱动器
appliedenergistics2:chest, ME箱子
appliedenergistics2:interface, ME接口
appliedenergistics2:fluid_interface, ME流体接口
appliedenergistics2:cell_workbench, 元件工作台
appliedenergistics2:io_port, ME-IO端口
appliedenergistics2:condenser, 物质聚合器
appliedenergistics2:energy_acceptor, 能源接收器
appliedenergistics2:vibration_chamber, 谐振仓
appliedenergistics2:quartz_growth_accelerator, 晶体催生器
appliedenergistics2:energy_cell, 能源元件
appliedenergistics2:dense_energy_cell, 致密能源元件
appliedenergistics2:creative_energy_cell, 创造能源元件
appliedenergistics2:crafting_unit, 合成单元
appliedenergistics2:crafting_accelerator, 并行处理单元
appliedenergistics2:crafting_storage_1k, 1k合成存储器
appliedenergistics2:crafting_storage_4k, 4k合成存储器
appliedenergistics2:crafting_storage_16k, 16k合成存储器
appliedenergistics2:crafting_storage_64k, 64k合成存储器
appliedenergistics2:crafting_monitor, 合成监控器
appliedenergistics2:molecular_assembler, 分子装配室
appliedenergistics2:light_detector, 光亮探测器
